,msg_id,from_id,from_username,from_name,group_id,chat_name,msg_text,day_timestamp,year,month,day,hour,minute,second
3969,1196,190571180,Ilyinily,Ilya Ilin,1949286954,[a23] Математика для анализа данных,"А, ну вот я такое написал
A = (a)
давайте обратная существует, т.е. detA != 0, т.е. a != 0
тогда умножаем A на A^:
A * A^ = (1) * detA
или
(a) * A^ = (1) * a
разделим обе части на a
(1) * A^ = (1)
а теперь можно обе части поделить на матрицы?
и тогда A^ состоит из 1, т.к. 1 - нейтральный элемент умножения",1696712400.0,2023,10,8,21,29,12
3970,1195,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,Ты по сути правда ничего вычеркнуть не можешь чтобы его найти,1696712400.0,2023,10,8,21,25,53
3971,1194,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,По логике дополнение будет равно 1,1696712400.0,2023,10,8,21,25,27
3972,1193,190571180,Ilyinily,Ilya Ilin,1949286954,[a23] Математика для анализа данных,"Ну это же типа новые числа. Как ""матричность"" теряется?",1696712400.0,2023,10,8,21,24,20
3973,1192,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,Так это скаляр и там обратным будет просто 1/скаляр,1696712400.0,2023,10,8,21,23,54
3974,1191,190571180,Ilyinily,Ilya Ilin,1949286954,[a23] Математика для анализа данных,"@Ppilif, а вот в Лекции 3 мы говорили, что прямая формула для обратной матрицы бывает по факту полезной только в случае матриц 2x2. А если для матриц 1x1? Минор будет пустым определителем (без элементов)? А чему он равен?
Или в этом случае вырождается в число, а det(пустая матрица) не определён и может быть чем угодно, в том числе 1/det(A)?",1696712400.0,2023,10,8,21,22,50
3975,1190,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,"Первая задача из ручной части превратилась в ребус. Давайте считать, что если вы сделали два умножения и три сложения — это уже норм. 

Если у кого-то получилось меньше — класс.",1696712400.0,2023,10,8,19,33,50
3976,1189,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,везде где есть от трех сложений и двух умножений — норм,1696712400.0,2023,10,8,19,33,9
3977,1188,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,давайте так,1696712400.0,2023,10,8,19,33,0
3978,1187,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,"чет задача превратилась в какую-то головоломку, это не норм",1696712400.0,2023,10,8,19,32,58
3979,1186,301781882,Aragosu,Владислав,1949286954,[a23] Математика для анализа данных,Я вначале попытался а к б привести,1696712400.0,2023,10,8,19,30,54
3980,1185,301781882,Aragosu,Владислав,1949286954,[a23] Математика для анализа данных,Ну там 4 с небольшой оговоркой,1696712400.0,2023,10,8,19,30,20
3981,1184,276987867,NTiunov,Nickolay Tiunov,1949286954,[a23] Математика для анализа данных,"Я как никрутил меньше 5 (3 сложения и 2 умножения) не выходит. Придется еще думать как достичь 4, раз это возможно",1696712400.0,2023,10,8,19,29,8
3982,1183,988021847,FlameInBrain,Sergey Krivosheev,1949286954,[a23] Математика для анализа данных,Больше линала,1696712400.0,2023,10,8,19,24,3
3983,1182,988021847,FlameInBrain,Sergey Krivosheev,1949286954,[a23] Математика для анализа данных,Прикольно,1696712400.0,2023,10,8,19,23,56
3984,1181,988021847,FlameInBrain,Sergey Krivosheev,1949286954,[a23] Математика для анализа данных,Фига,1696712400.0,2023,10,8,19,23,54
3985,1180,494327031,werlord112,Warlord,1949286954,[a23] Математика для анализа данных,А ок,1696712400.0,2023,10,8,19,23,39
3986,1179,877358762,aachubov,Artem,1949286954,[a23] Математика для анализа данных,Нет норм,1696712400.0,2023,10,8,19,23,32
3987,1178,494327031,werlord112,Warlord,1949286954,[a23] Математика для анализа данных,Блин ссылка битая,1696712400.0,2023,10,8,19,23,18
3988,1177,494327031,werlord112,Warlord,1949286954,[a23] Математика для анализа данных,http://wiki.cs.hse.ru/%D0%9E%D1%81%D0%BD%D0%BE%D0%B2%D1%8B_%D1%82%D0%B5%D0%BD%D0%B7%D0%BE%D1%80%D0%BD%D1%8B%D1%85_%D0%B2%D1%8B%D1%87%D0%B8%D1%81%D0%BB%D0%B5%D0%BD%D0%B8%D0%B9_(2022/2023) вот тут можно почитать посмотреть если очень хочется,1696712400.0,2023,10,8,19,22,40
3989,1176,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,"а давай, у меня пока из материалов есть от стаса всякие презы из шада",1696712400.0,2023,10,8,19,20,45
3990,1175,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,норм,1696712400.0,2023,10,8,19,20,11
3991,1174,301781882,Aragosu,Владислав,1949286954,[a23] Математика для анализа данных,"Изначально 6 операций, у меня на выходе 4 получилось, это норм или ещё как-то нужно подумать?",1696712400.0,2023,10,8,19,16,22
3992,1173,277689090,JohanDDC,Vanya Peshekhonov,1949286954,[a23] Математика для анализа данных,"ближе к осенней сессии смогу кинуть пару референсов, откуда можно чё-нить спереть)",1696712400.0,2023,10,8,18,56,55
3993,1172,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,,1696712400.0,2023,10,8,18,55,40
3994,1171,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,"вообще я думал про него чего-нибудь собрать но не был уверен что осилю и куда-то это впихну, но видимо теперь придется собрать",1696712400.0,2023,10,8,18,55,38
3995,1170,277689090,JohanDDC,Vanya Peshekhonov,1949286954,[a23] Математика для анализа данных,к новому году,1696712400.0,2023,10,8,18,54,48
3996,1169,277689090,JohanDDC,Vanya Peshekhonov,1949286954,[a23] Математика для анализа данных,вообще там же по программе должен быть какой-то разговор про тензорный поезд,1696712400.0,2023,10,8,18,54,45
3997,1168,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,только квадратная,1696712400.0,2023,10,8,18,54,43
3998,1167,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,ты про тензорный поезд?,1696712400.0,2023,10,8,18,54,24
3999,1166,277689090,JohanDDC,Vanya Peshekhonov,1949286954,[a23] Математика для анализа данных,ого,1696712400.0,2023,10,8,18,53,9
4000,1165,271928769,rya_imperec,Anton,1949286954,[a23] Математика для анализа данных,"привет, скажи, пжалста, ты слышал что-нибудь про tt-svd? если да, можн будет задать пару вопросов на перерыве, если будут?",1696712400.0,2023,10,8,18,43,6
4001,1164,335574223,steelrat1997,Константин Кондрашов,1949286954,[a23] Математика для анализа данных,"А, ну да, я даже думал об этом, но уже забыл о выводах. Спасибо",1696712400.0,2023,10,8,15,33,56
4002,1163,370456138,rpusev,Ruslan Pusev,1949286954,[a23] Математика для анализа данных,А что такое алгебраическое дополнение в случае неквадратной матрицы?,1696712400.0,2023,10,8,15,32,14
4003,1162,335574223,steelrat1997,Константин Кондрашов,1949286954,[a23] Математика для анализа данных,"@Ppilif Филипп, привет! В номере 8 в ручной домашке в вопросе про ранг матрицы алгебраических дополнений - матрица А в этом вопросе только квадратная, или нужно ещё рассмотреть случай прямоугольной матрицы?",1696712400.0,2023,10,8,15,28,34
4004,1161,276987867,NTiunov,Nickolay Tiunov,1949286954,[a23] Математика для анализа данных,"индексы ок, исправлю, а что насчет результата? матрица или число?",1696712400.0,2023,10,8,11,36,19
4005,1160,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,"да, должно быть min(n, k)",1696712400.0,2023,10,8,11,32,50
4006,1159,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,"и еще вопрос по вот этому пункту, по-моему тут с индексами m, n что-то не то, ведь если у нас будет m = 10, n = 1, k = 3, то у нас в сумме будет выход за границы массива (попытка взять 1, 2 и 3 столбец матрицы, а он у нас только 1)",1696712400.0,2023,10,8,11,32,50
4007,1158,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,Тут с индексом опечатка,1696712400.0,2023,10,8,11,32,22
4008,1157,276987867,NTiunov,Nickolay Tiunov,1949286954,[a23] Математика для анализа данных,"Вопрос по ДЗ. Я правильно понимаю, что здесь сумма матриц и на выходе должна быть матрица?

 Если ai и bi - это столбцы, то происходит умножение столбца на строку, а это дает на выходе матрицу",1696712400.0,2023,10,8,11,27,42
4009,1156,190571180,Ilyinily,Ilya Ilin,1949286954,[a23] Математика для анализа данных,"А, я вопрос забыл задать, вот он:

> Но на 23-24 минутах мы делаем супероперацию по уменьшению порядка определителей. Вроде как это понятно (поскольку определитель по определению это некоторая сумма произведений), и можно развернуть, а потом свернуть, вынеся первый элемент за знак определителя типа из столбца (он же там один такой остался).

Это вот правильный подход, или есть какое-то ещё понимание, кроме расписывания остатков определителя по определению номер (I)?",1696626000.0,2023,10,7,23,10,34
4010,1155,190571180,Ilyinily,Ilya Ilin,1949286954,[a23] Математика для анализа данных,"По мотивам Лекции 3, вторая часть, 20-21 минуты:
там мы обратили внимание на то, что для третьего определителя нужно три операции по переводу элемента из почти занулённой строки — и вроде бы если считать перемещения столбцов/строк попарно, то как раз получается нужное число (т.е. мы не меняем местами первую и третью строки, а сначала вторую и третью, а потом первую и вторую). Тогда порядок элементов в миноре сохраняется.
Но на 23-24 минутах мы делаем супероперацию по уменьшению порядка определителей. Вроде как это понятно (поскольку определитель по определению это некоторая сумма произведений), и можно развернуть, а потом свернуть, вынеся первый элемент за знак определителя типа из столбца (он же там один такой остался).
Там ещё говорили о геометрическом смысле, на ум приходит такой чувственный подход: мы фиксируем одно из измерений пространства, а остаток — это измерение проекции на оставшиеся пространства. Типа рисуем кирпич, расположенный под углом (оригинальная матрица), и из проекций на три плоскости высчитываем объём. Или даже! Архимед залезает в ванну (у него есть проекции, они перемножаются как-то и вуаля!) и выливается объём Архимеда. (Эврика!)",1696626000.0,2023,10,7,23,9,33
4011,1154,171224439,onthebox,Витя Тихомиров,1949286954,[a23] Математика для анализа данных,"Все так, верно, но у меня сначала при решении домашки получались очень неудобные цифры для элементарных преобразований, хотя корни системы были верные",1696626000.0,2023,10,7,23,1,39
4012,1153,335574223,steelrat1997,Константин Кондрашов,1949286954,[a23] Математика для анализа данных,Лучше качество,1696626000.0,2023,10,7,17,23,38
4013,1152,335574223,steelrat1997,Константин Кондрашов,1949286954,[a23] Математика для анализа данных,Второй случай же можно получить из первого разрешенными элементарными преобразованиями,1696626000.0,2023,10,7,17,17,20
4014,1150,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,Задача навеяна махалонобисом,1696626000.0,2023,10,7,10,44,17
4015,1149,352062222,ascetto,Alexander Kuchiev,1949286954,[a23] Математика для анализа данных,,1696626000.0,2023,10,7,10,41,34
4016,1148,144406444,searayeah,Вячеслав Литвинов,1949286954,[a23] Математика для анализа данных,"Ещё вопрос к предыдущему обсуждению. В 4 задаче указано, что S - симметричная и положительно определённая. А для чего это указали? Если применить квадратичную форму к второй производной аналогично тому, что было на лекции, там и без этого можно показать, что мы в точке минимума. Или я не прав?",1696626000.0,2023,10,7,10,39,30
4017,1147,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,Это все для базы,1696626000.0,2023,10,7,10,2,1
4018,1146,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,Нет,1696626000.0,2023,10,7,10,1,57
4019,1145,100172545,kirill_rubashevskiy,Kirill Rubashevskiy,1949286954,[a23] Математика для анализа данных,Спасибо!,1696626000.0,2023,10,7,9,14,2
4020,1144,494327031,werlord112,Warlord,1949286954,[a23] Математика для анализа данных,Но в целом ничего страшного если вы предположите что матрица симметрична,1696626000.0,2023,10,7,9,13,44
4021,1143,494327031,werlord112,Warlord,1949286954,[a23] Математика для анализа данных,Это там не важно можно и решить без этого условия,1696626000.0,2023,10,7,9,13,20
4022,1142,1296766754,Einstein_30,Nick,1949286954,[a23] Математика для анализа данных,"возможно, Фил просто забыл указать",1696626000.0,2023,10,7,9,6,45
4023,1141,100172545,kirill_rubashevskiy,Kirill Rubashevskiy,1949286954,[a23] Математика для анализа данных,"ок, т.е. в 3 задании мы не можем предположить, что матрица А симметрична?",1696626000.0,2023,10,7,8,40,39
4024,1140,494327031,werlord112,Warlord,1949286954,[a23] Математика для анализа данных,"В определении такого нет, но обычно вопрос о положительноопределенна и возникает как раз с симметричными матрицами",1696626000.0,2023,10,7,8,37,20
4025,1139,494327031,werlord112,Warlord,1949286954,[a23] Математика для анализа данных,Нет,1696626000.0,2023,10,7,8,36,28
4026,1138,100172545,kirill_rubashevskiy,Kirill Rubashevskiy,1949286954,[a23] Математика для анализа данных,"Привет! Дурацкий вопрос: я правильно понимаю, что положительно определенная матрица всегда симметрична?",1696626000.0,2023,10,7,8,36,14
4027,1137,335574223,steelrat1997,Константин Кондрашов,1949286954,[a23] Математика для анализа данных,"Почему ты считаешь, что кодовая домашка не только для базовой группы, а ещё и для продвинутой? Я такой инфы нигде не видел",1696539600.0,2023,10,6,22,43,55
4028,1136,389012145,rgaponov_2023,Roman Gaponov,1949286954,[a23] Математика для анализа данных,Я про первую. У нее дедлайн 29.10,1696539600.0,2023,10,6,22,41,41
4029,1135,5164845558,mariya_math,Maria,1949286954,[a23] Математика для анализа данных,"Ой, а была уже вторая домашка для продвинутого уровня? Я все пропустила (",1696539600.0,2023,10,6,22,22,10
4030,1134,389012145,rgaponov_2023,Roman Gaponov,1949286954,[a23] Математика для анализа данных,"Правильно понимаю, что ручная домашка различается для базового уровня и продвинутого, а вот кодовая у всех одинаковая?",1696539600.0,2023,10,6,22,19,7
4031,1129,595491356,Iam_PrP,Someth1ng,1949286954,[a23] Математика для анализа данных,окей спасибо,1696539600.0,2023,10,6,15,33,29
4032,1128,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,На ютубе она в том же плейлисте если что,1696539600.0,2023,10,6,15,9,19
4033,1127,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,Ща залью,1696539600.0,2023,10,6,15,9,5
4034,1126,595491356,Iam_PrP,Someth1ng,1949286954,[a23] Математика для анализа данных,"@Ppilif а запись лекции по базисам есть в general? Или мне кажется, что её там нет ?",1696539600.0,2023,10,6,14,29,3
4035,1125,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,Ещё есть такой милый видос про матрицы для самых маленьких: https://www.youtube.com/watch?v=Or119IXozCM&t=1s,1696539600.0,2023,10,6,10,56,44
4036,1124,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,"Если у кого в закладках завалялис прикольные источники про матричные факторизации, тоже кидайте 🙃",1696539600.0,2023,10,6,10,33,44
4037,1123,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,,1696539600.0,2023,10,6,10,30,57
4038,1122,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,"Посиделка 3-4: Матричные разложения

видео 1: QR-разложение
видео 2: спектральное разложение и SVD
видео 3: метод главных компонент и SVD
видео 4: матричные разложения в рекомендациях и спектральная кластеризация

Что можно почитать/посмотреть:

- конспект про сингулярное разложение, вообще у ребят на этом сайте много годных конспектов на разные сложные темы

- Неделя курса Демешева про спектральное разложение, неделя про SVD

- Мой конспект про PCA для семинара на ФКН, питоновская тетрадка для него же

- PCA в картинках

- Конспект лекции про спектральную кластеризацию с ФКН, конспект семинара про неё. Структура такая: на лекции были основные идеи, на семинаре доказательство эквивалентности графового подхода и подхода через собственные вектора.  Видео с лекции Жени, видео моего семинара с этой весны. 

- Ещё можно глянуть лекции Лены Буниной из ШАДа, но они немного брутальные (см. pdf-ки перед постом) 

И помните: Juice That Makes Your Head Explode",1696539600.0,2023,10,6,10,30,10
4039,1121,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,,1696539600.0,2023,10,6,10,30,10
4040,1120,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,,1696539600.0,2023,10,6,10,30,9
4041,1119,1296766754,Einstein_30,Nick,1949286954,[a23] Математика для анализа данных,"ну в 3 вроде не надо доказывать, что это минимум",1696539600.0,2023,10,6,10,13,45
4042,1118,100172545,kirill_rubashevskiy,Kirill Rubashevskiy,1949286954,[a23] Математика для анализа данных,"Привет! А в задаче 3 те же подэтапы, что и в задаче 4? (найти x, при которым f(x) минимальна, и попробовать доказать, что это действительно минимум?)",1696539600.0,2023,10,6,10,11,36
4043,1117,276987867,NTiunov,Nickolay Tiunov,1949286954,[a23] Математика для анализа данных,спасибо,1696539600.0,2023,10,6,8,51,32
4044,1116,370456138,rpusev,Ruslan Pusev,1949286954,[a23] Математика для анализа данных,"Индикаторная функция. Равна 1, если выполнено условие в скобках, и 0 иначе.",1696539600.0,2023,10,6,8,35,25
4045,1115,276987867,NTiunov,Nickolay Tiunov,1949286954,[a23] Математика для анализа данных,"Всем привет. Вопрос не по теме немного, но вдруг кто подскажет. Читаю книгу https://academy.yandex.ru/handbook/ml/article/linear-models и там встретилась такая формула. Вопрос, что обозначает большая буква I?",1696539600.0,2023,10,6,8,32,51
4046,1114,974995090,planqua,Albina,1949286954,[a23] Математика для анализа данных,"Правильно понимаю, что этот вариант подойдет и под квадратные матрицы и по результату будет эквивалентен произведению определителей, или нет?",1696539600.0,2023,10,6,5,6,10
4047,1113,171224439,onthebox,Витя Тихомиров,1949286954,[a23] Математика для анализа данных,"но может быть для кого-то это будет открытием так же, как и для меня",1696453200.0,2023,10,5,22,13,48
4048,1112,171224439,onthebox,Витя Тихомиров,1949286954,[a23] Математика для анализа данных,"Теперь, когда я все это расписал, это кажется очевидным",1696453200.0,2023,10,5,22,13,32
4049,1111,171224439,onthebox,Витя Тихомиров,1949286954,[a23] Математика для анализа данных,"Привет! Некоторое наблюдение по задаче 3 из рукописного дз. Изначально это был вопрос, но пока писал, кажется, разобрался. Может быть это кому-то окажется полезным.

Я заметил, что приведение матрицы системы к ступенчатому виду достаточно для того чтобы найти общее решение системы, но недостаточно для того, чтобы разложить НЕбазисные векторы по базисным предложенным на лекции способом.

1) Например (a, b != 0):

[1 0 a 0]
[0 1 b 0]
[0 0 0 1]

В таком случае V1, V2 и V4 являются базисными, и можно корректно разложить вектор V3:

V3 = a*V1 + b*V2 + 0*V4

2) Но, если решение имеет вид, например такой (c, d, e, f, g != 0):

[1 e f d]
[0 1 g с]
[0 0 0 1]

То мы можем найти общее решение системы, выделить базисные векторы, но корректно разложить V3, взяв за коэффициенты числа в третьем столбце уже не можем:

V3 != f*V1 + g*V2 + 0*V4

Вместо этого, справедливым будет следующее:

V3 = (e*g-f)*V1 + g*V2 + 0*V4

Где (e*g-f), g и 0 это коэффициенты c обратным знаком в общем решении однородной системы:

x4 = 0;
x2 = -g*x3;
x1 = -(e*g-f)*x3.",1696453200.0,2023,10,5,22,13,10
4050,1110,77116110,ArBBBB,Artem Bondarenko,1949286954,[a23] Математика для анализа данных,Пустите пж,1696453200.0,2023,10,5,16,53,45
4051,1109,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,"Пара будет тут: https://yandex.zoom.us/j/95934013846
Обсудим сегодня как матричные разложения используют в разных частях ML и торжественно закроем этот топик 🙂",1696453200.0,2023,10,5,16,32,11
4052,1108,277689090,JohanDDC,Vanya Peshekhonov,1949286954,[a23] Математика для анализа данных,осуждаю,1696453200.0,2023,10,5,16,31,37
4053,1107,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,"достаточно вспомнить одну табличную производную, но не x^n а другую 🙃",1696453200.0,2023,10,5,16,31,16
4054,1106,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,"да, всё так",1696453200.0,2023,10,5,16,30,55
4055,1105,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,"в условии ничего про это не сказано, считай те, какие выгоднее для тебя :3 

Но имей ввиду что сложение матриц делается проще чем умножение в константу операций. Ну типо сложение это 4 операции, а умножение это 4 *(2 + 1), где 4 это клетки, 2 это умножения между элементами и 1 это сложение",1696453200.0,2023,10,5,16,15,12
4056,1104,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,нигде не написано как делать — выбираешь сам как именно делать,1696453200.0,2023,10,5,16,13,34
4057,1103,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,все недомолвки интерпретируются в вашу пользу,1696453200.0,2023,10,5,16,13,24
4058,1102,5164845558,mariya_math,Maria,1949286954,[a23] Математика для анализа данных,Вроде бы да,1696453200.0,2023,10,5,16,12,8
4059,1101,27876103,kolyangg,Nik,1949286954,[a23] Математика для анализа данных,"В шестой задаче в условии - это ведь скалярное произведение в степени (скалярное произведение)? И X  - это вектор? У меня довольно просто получилось, думаю, что я упустил..",1696453200.0,2023,10,5,16,9,24
4060,1100,27876103,kolyangg,Nik,1949286954,[a23] Математика для анализа данных,,1696453200.0,2023,10,5,16,9,23
4061,1099,746489762,Evgenii_Pishchik,Evgenii Pishchik,1949286954,[a23] Математика для анализа данных,@Ppilif не подскажешь? в условии про это не нашел инфы,1696453200.0,2023,10,5,14,11,28
4062,1098,974995090,planqua,Albina,1949286954,[a23] Математика для анализа данных,"Да, вы абсолютно правы, my bad.",1696453200.0,2023,10,5,13,26,28
4063,1097,277689090,JohanDDC,Vanya Peshekhonov,1949286954,[a23] Математика для анализа данных,"в первом варианте мы вообще ничего сделать не могли, выражение под определителем было не корректно",1696453200.0,2023,10,5,13,19,13
4064,1096,974995090,planqua,Albina,1949286954,[a23] Математика для анализа данных,"Да, это скорее способ для первого варианта условий домашки, когда мы можем предположить, что матрицы X не квадратные, поэтому не можем сделать произведение определителей.",1696453200.0,2023,10,5,13,17,52
4065,1095,426770971,professor322,Nikolai Kochetkov,1949286954,[a23] Математика для анализа данных,"У нас в условии все матрицы квадратные, а тут предпосылки просят, чтобы матрицы были не квадратными, если я правильно понимаю",1696453200.0,2023,10,5,13,7,15
4066,1094,974995090,planqua,Albina,1949286954,[a23] Математика для анализа данных,"Можно же и без умножения, через замену (отрывок matrixcookbook)",1696453200.0,2023,10,5,12,56,54
4067,1093,27876103,kolyangg,Nik,1949286954,[a23] Математика для анализа данных,"ох ты, спасибо!",1696453200.0,2023,10,5,12,54,46
4068,1092,277689090,JohanDDC,Vanya Peshekhonov,1949286954,[a23] Математика для анализа данных,смотри новую версию домашки),1696453200.0,2023,10,5,12,52,34
4069,1091,27876103,kolyangg,Nik,1949286954,[a23] Математика для анализа данных,"Добрый день! В домашке в задаче 1.3, размерность (Xt*A*X) исходя из условий не позволяет ведь умножить, или я что-то не понимаю?",1696453200.0,2023,10,5,12,51,55
4070,1090,313744673,best_student_rmadalyn,Natalya M,1949286954,[a23] Математика для анализа данных,"да, мне тоже инетерсно",1696453200.0,2023,10,5,12,16,30
4071,1089,167830017,to_sergeyV,Sergey V,1949286954,[a23] Математика для анализа данных,"А какие конкретно операции считать? Сложения/умножения чисел, которые происходят при матричных операциях? Или сами операции с матрицами?",1696453200.0,2023,10,5,11,32,32
4072,1088,595491356,Iam_PrP,Someth1ng,1949286954,[a23] Математика для анализа данных,А вот на этот вопрос комментария пока нет),1696453200.0,2023,10,5,11,24,47
4073,1087,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,а считал стало ли меньше операций?)),1696453200.0,2023,10,5,11,21,14
4074,1086,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,неа,1696453200.0,2023,10,5,11,21,0
4075,1085,595491356,Iam_PrP,Someth1ng,1949286954,[a23] Математика для анализа данных,"Пробовал добавить B^2 и отнять, но получилось не совсем оптимально 😅",1696453200.0,2023,10,5,6,43,57
4076,1084,352062222,ascetto,Alexander Kuchiev,1949286954,[a23] Математика для анализа данных,"такой же вопрос, без B^2 не понятно как выразить исходное через квадрат суммы",1696453200.0,2023,10,5,6,27,51
4077,1083,355188306,AlinaLukmanova,Алина,1949286954,[a23] Математика для анализа данных,"@Ppilif В 1 задании о рациональном вычислении матричного выражения удалось бы его сделать максимально рационально, если бы вместо B было B^2. Не может быть опечатки?",1696453200.0,2023,10,5,6,16,44
4078,1082,746489762,Evgenii_Pishchik,Evgenii Pishchik,1949286954,[a23] Математика для анализа данных,"Еще появился вопрос про 5 задание в кодинг части (то что с доп баллами), там нужно самому реализовать метод Гаусса и нахождения обратной матрицы или можно воспользоваться готовыми и просто провести анализ, который требуется?",1696366800.0,2023,10,4,19,46,35
4079,1081,268019540,marat_gatin,Marat Gatin,1949286954,[a23] Математика для анализа данных,Думаю пункт 2 и 3 относится к матрицам-преобразователям из пункта 1,1696366800.0,2023,10,4,18,41,19
4080,1080,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,не понял вопрос,1696366800.0,2023,10,4,17,57,43
4081,1079,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,"да, поправлю после пары",1696366800.0,2023,10,4,17,57,15
4082,1078,389012145,rgaponov_2023,Roman Gaponov,1949286954,[a23] Математика для анализа данных,"Тут дальше вопрос возникает, а какое исходное уравнение для этих преобразований? выразить СЛАУ просто через 
а11 а12 а13 итд?",1696366800.0,2023,10,4,17,27,15
4083,1077,277689090,JohanDDC,Vanya Peshekhonov,1949286954,[a23] Математика для анализа данных,"да, должно быть min(n, k)",1696366800.0,2023,10,4,16,40,36
4084,1076,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,Пара будет вот тут как обычно: https://yandex.zoom.us/j/92979950754,1696366800.0,2023,10,4,16,19,38
4085,1075,746489762,Evgenii_Pishchik,Evgenii Pishchik,1949286954,[a23] Математика для анализа данных,"и еще вопрос по вот этому пункту, по-моему тут с индексами m, n что-то не то, ведь если у нас будет m = 10, n = 1, k = 3, то у нас в сумме будет выход за границы массива (попытка взять 1, 2 и 3 столбец матрицы, а он у нас только 1)",1696366800.0,2023,10,4,16,2,53
4086,1074,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,можно,1696366800.0,2023,10,4,15,43,35
4087,1073,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,а поч нет?,1696366800.0,2023,10,4,15,42,51
4088,1072,746489762,Evgenii_Pishchik,Evgenii Pishchik,1949286954,[a23] Математика для анализа данных,"Добрый вечер, у меня появился вопрос, в части с кодом в задаче 4 для пункта 1 можно ли использовать arr.sum(), arr.prod() когда привел матрицу к вектору со значениями квадратов диагональных элементов? sum() как я понял можно юзать, а вот с prod() не уверен.",1696366800.0,2023,10,4,15,22,51
4089,1071,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,Достаточно,1696366800.0,2023,10,4,12,33,7
4090,1070,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,Да,1696366800.0,2023,10,4,12,32,57
4091,1069,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,Пара сегодня точно есть,1696366800.0,2023,10,4,12,32,44
4092,1068,988021847,FlameInBrain,Sergey Krivosheev,1949286954,[a23] Математика для анализа данных,"Скорее, под веществами",1696366800.0,2023,10,4,9,23,13
4093,1067,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,🧮,1696366800.0,2023,10,4,9,5,2
4094,1066,123806024,Ppilif,Ppilif,1949286954,[a23] Математика для анализа данных,Личные счеты,1696366800.0,2023,10,4,9,4,57
4095,1065,368321037,Kosarenok,Grigory Kosarev,1949286954,[a23] Математика для анализа данных,"Ага, только пьяным 😂",1696366800.0,2023,10,4,9,3,22
4096,1064,383003186,Poskrebyshev17,Sergey,1949286954,[a23] Математика для анализа данных,В задаче 5 нужно приводить общий вид или в R^3 будет достаточно?,1696366800.0,2023,10,4,8,53,35
4097,1063,489153466,qqmao,Daniil,1949286954,[a23] Математика для анализа данных,за что скаляр константой называют?😭,1696366800.0,2023,10,4,8,47,53
4098,1062,489153466,qqmao,Daniil,1949286954,[a23] Математика для анализа данных,"понял, спасибо)",1696366800.0,2023,10,4,8,47,42
